Date,Open,High,Low,Close,Volume,SMA,EMA-12,EMA-26,MACD,RSI,Target,Predicted_Signal,Return,Strategy_Return
2010-03-15 00:00:00-04:00,1148.530029296875,1150.97998046875,1141.449951171875,1150.510009765625,4164110000,1128.7464163643974,1134.6478359192113,1121.6575148098693,12.990321109341949,95.52190446278955,1,1,0.0077791163013856135,0.0077791163013856135
2010-03-16 00:00:00-04:00,1150.8299560546875,1160.280029296875,1150.3499755859375,1159.4599609375,4369770000,1132.6192714146205,1138.4650859220249,1124.4576960045085,14.00738991751632,95.39517523598501,1,1,0.005821675803744153,0.005821675803744153
2010-03-17 00:00:00-04:00,1159.93994140625,1169.8399658203125,1159.93994140625,1166.2099609375,4963200000,1137.1385585239955,1142.733528232098,1127.5504563699153,15.183071862182715,99.29881296606301,0,0,-0.0003258460273372066,-0.0
2010-03-18 00:00:00-04:00,1166.1300048828125,1167.77001953125,1161.1600341796875,1165.8299560546875,4234510000,1141.519984654018,1146.2868248201887,1130.3859748650834,15.900849955105286,98.68260688439143,0,0,-0.005086446449439896,-0.0
2010-03-19 00:00:00-04:00,1166.6800537109375,1169.199951171875,1155.3299560546875,1159.9000244140625,5212410000,1144.6764177594866,1148.3811632192462,1132.5722007576005,15.808962461645706,88.2864207767594,1,1,0.005095296193887933,0.005095296193887933
2010-03-22 00:00:00-04:00,1157.25,1167.8199462890625,1152.8800048828125,1165.81005859375,4261680000,1148.0692749023438,1151.0625317384006,1135.034264301019,16.0282674373816,88.92180829569051,1,1,0.007170966908320198,0.007170966908320198
2010-03-23 00:00:00-04:00,1166.469970703125,1174.719970703125,1163.8299560546875,1174.1700439453125,4411640000,1152.0249895368304,1154.617533616387,1137.9332109413372,16.68432267504977,90.18881095340939,0,0,-0.005493304207041971,-0.0
2010-03-24 00:00:00-04:00,1172.699951171875,1173.0400390625,1166.010009765625,1167.719970703125,4705750000,1155.2214181082588,1156.6332931681927,1140.1396375903585,16.49365557783426,81.43884299788688,0,0,-0.001704167338318907,-0.0
2010-03-25 00:00:00-04:00,1170.030029296875,1180.68994140625,1165.0899658203125,1165.72998046875,5668900000,1157.152134486607,1158.0327835221246,1142.0352185443135,15.99756497781118,73.533050209792,1,1,0.000737722599547963,0.000737722599547963
2010-03-26 00:00:00-04:00,1167.5799560546875,1173.9300537109375,1161.47998046875,1166.5899658203125,4708420000,1159.1585606166295,1159.3492731064612,1143.854088712906,15.495184393555064,74.17798446224097,1,1,0.005683234964352302,0.005683234964352302
2010-03-29 00:00:00-04:00,1167.7099609375,1174.8499755859375,1167.7099609375,1173.219970703125,4375580000,1161.499276297433,1161.4832265828709,1146.0293392307,15.453887352170796,76.10324146460994,1,1,4.265937281555665e-05,4.265937281555665e-05
2010-03-30 00:00:00-04:00,1173.75,1177.8299560546875,1168.9200439453125,1173.27001953125,4085000000,1163.4749930245537,1163.29657934416,1148.047167401111,15.249411943048926,73.98544726273471,0,0,-0.00327287474868454,-0.0
2010-03-31 00:00:00-04:00,1171.75,1174.56005859375,1165.77001953125,1169.4300537109375,4484340000,1164.845711844308,1164.2401907852027,1149.6310849055426,14.609105879660092,66.87187016371203,1,1,0.0074138011482498545,0.0074138011482498545
2010-04-01 00:00:00-04:00,1171.22998046875,1181.4300537109375,1170.68994140625,1178.0999755859375,4006870000,1166.8535679408483,1166.3724653699312,1151.7398916226089,14.63257374732234,71.52704938721709,1,1,0.00792799084446738,0.00792799084446738
2010-04-05 00:00:00-04:00,1178.7099609375,1187.72998046875,1178.7099609375,1187.43994140625,3881620000,1169.491420200893,1169.6136155293648,1154.3843397547303,15.229275774634516,74.91566574645697,1,1,0.0016842957106795176,0.0016842957106795176
2010-04-06 00:00:00-04:00,1186.010009765625,1191.800048828125,1182.77001953125,1189.43994140625,4086180000,1171.632847377232,1172.663819510424,1156.981050988176,15.682768522247898,72.31984790266353,0,0,-0.005876707172041695,-0.0
2010-04-07 00:00:00-04:00,1188.22998046875,1189.5999755859375,1177.25,1182.449951171875,5101430000,1172.7928466796875,1174.1693782275704,1158.8676361869684,15.301742040601994,62.0474879559532,1,1,0.003374341747336196,0.003374341747336196
2010-04-08 00:00:00-04:00,1181.75,1188.550048828125,1175.1199951171875,1186.43994140625,4726970000,1174.2649884905134,1176.0571571781365,1160.9100291661746,15.147128011961968,64.51205319461658,1,1,0.00668390656297202,0.00668390656297202
2010-04-09 00:00:00-04:00,1187.469970703125,1194.6600341796875,1187.1500244140625,1194.3699951171875,4511570000,1176.7271292550224,1178.8745168610674,1163.3885451625458,15.485971698521553,73.60633207267037,1,1,0.0017666094762833762,0.0017666094762833762
2010-04-12 00:00:00-04:00,1194.93994140625,1199.199951171875,1194.7099609375,1196.47998046875,4607090000,1178.9178379603795,1181.5830497237878,1165.839762592635,15.743287131152783,72.15715878144798,1,1,0.0006854008197059169,0.0006854008197059169
2010-04-13 00:00:00-04:00,1195.93994140625,1199.0400390625,1188.8199462890625,1197.300048828125,5403580000,1180.5699811662946,1184.0010495859935,1168.1701541656341,15.830895420359411,68.75303097183101,1,1,0.011150066851666862,0.011150066851666862
2010-04-14 00:00:00-04:00,1198.68994140625,1210.6500244140625,1198.68994140625,1210.6500244140625,5760040000,1183.6364135742188,1188.1008918672348,1171.3168112210733,16.784080646161556,81.30384084738974,1,1,0.0008425387276917995,0.0008425387276917995
2010-04-15 00:00:00-04:00,1210.77001953125,1213.9200439453125,1208.5,1211.6700439453125,5995330000,1186.9178466796875,1191.7269152638623,1174.305939571017,17.42097569284533,83.97934916275264,0,0,-0.016126534744455467,-0.0
2010-04-16 00:00:00-04:00,1210.1700439453125,1210.1700439453125,1186.77001953125,1192.1300048828125,8108470000,1188.7421351841517,1191.788929051393,1175.626240705224,16.162688346169034,64.8006666610074,1,1,0.004521331252766547,0.004521331252766547
2010-04-19 00:00:00-04:00,1192.06005859375,1197.8699951171875,1183.6800537109375,1197.52001953125,6597740000,1190.4778529575892,1192.6706352790634,1177.2480020997443,15.422633179319064,64.28741631354717,1,1,0.008058340784849571,0.008058340784849571
2010-04-20 00:00:00-04:00,1199.0400390625,1208.5799560546875,1199.0400390625,1207.1700439453125,5316590000,1192.8992832728795,1194.9013135354094,1179.4644496438605,15.43686389154891,67.90998476701006,0,0,-0.0010189969053922,-0.0
2010-04-21 00:00:00-04:00,1207.1600341796875,1210.989990234375,1198.8499755859375,1205.93994140625,5724310000,1195.5071323939733,1196.5995639770772,1181.4255971818152,15.173966795262004,69.83582942814205,1,1,0.002263879356942944,0.002263879356942944
2010-04-22 00:00:00-04:00,1202.52001953125,1210.27001953125,1190.18994140625,1208.6700439453125,6035780000,1197.690708705357,1198.456560895267,1183.4437043494815,15.012856545785553,67.75464656605016,1,1,0.0071235200993795544,0.0071235200993795544
2010-04-23 00:00:00-04:00,1207.8699951171875,1217.280029296875,1205.0999755859375,1217.280029296875,5326060000,1199.8221435546875,1201.3524791108991,1185.9500987900292,15.402380320869952,67.47889233374138,0,0,-0.004296448099761374,-0.0
2010-04-26 00:00:00-04:00,1217.0699462890625,1219.800048828125,1211.0699462890625,1212.050048828125,5647760000,1201.4371512276787,1202.9982590673953,1187.8834284224806,15.114830644914719,62.76104677759834,0,0,-0.023381945257149872,-0.0
2010-04-27 00:00:00-04:00,1209.9200439453125,1211.3800048828125,1181.6199951171875,1183.7099609375,7454540000,1201.5271519252233,1200.030828585873,1187.5742826828525,12.45654590302047,50.57304204158857,1,1,0.006462752419523099,0.006462752419523099
2010-04-28 00:00:00-04:00,1184.5899658203125,1195.050048828125,1181.81005859375,1191.3599853515625,6342310000,1201.8785836356026,1198.6968527036715,1187.854705102757,10.842147600914586,52.16550345739108,1,1,0.012943228020842135,0.012943228020842135
2010-04-29 00:00:00-04:00,1193.300048828125,1209.3599853515625,1193.300048828125,1206.780029296875,6059410000,1202.7650146484375,1199.9404183333952,1189.256580968988,10.683837364407282,55.12428261656316,0,0,-0.016647680109796337,-0.0
2010-04-30 00:00:00-04:00,1206.77001953125,1207.989990234375,1186.3199462890625,1186.68994140625,6048260000,1202.0657261439733,1197.9018834215267,1189.0664595198962,8.83542390163052,46.48018987663987,1,1,0.013120586781854904,0.013120586781854904
2010-05-03 00:00:00-04:00,1188.5799560546875,1205.1300048828125,1188.5799560546875,1202.260009765625,4938050000,1202.4200090680804,1198.5723643975418,1190.0437595380984,8.528604859443476,51.6122555547267,0,0,-0.02383846584506677,-0.0
2010-05-04 00:00:00-04:00,1197.5,1197.5,1168.1199951171875,1173.5999755859375,6594720000,1199.7735770089287,1194.7304584265257,1188.825701467568,5.904756958957705,39.04691241831575,0,0,-0.006586554728659322,-0.0
2010-05-05 00:00:00-04:00,1169.239990234375,1175.949951171875,1158.1500244140625,1165.8699951171875,6795940000,1196.5021449497767,1190.290387148166,1187.1252787749472,3.1651083732188,36.97682587682213,0,0,-0.032353496411350324,-0.0
2010-05-06 00:00:00-04:00,1164.3800048828125,1167.5799560546875,1065.7900390625,1128.1500244140625,10617810000,1191.9321463448662,1180.7303313429193,1182.7567414148816,-2.0264100719623457,33.51205725876673,0,0,-0.015308264998017185,-0.0
2010-05-07 00:00:00-04:00,1127.0400390625,1135.1300048828125,1094.1500244140625,1110.8800048828125,9472910000,1185.7435738699776,1169.9841272721337,1177.4325387088024,-7.448411436668721,28.960709345914623,1,1,0.04397412445198401,0.04397412445198401
2010-05-10 00:00:00-04:00,1122.27001953125,1163.8499755859375,1122.27001953125,1159.72998046875,6893700000,1182.3549979073662,1168.4065662254593,1176.1212380984282,-7.714671872968893,40.322322787959145,0,0,-0.003397292018489928,-0.0
2010-05-11 00:00:00-04:00,1156.3900146484375,1170.47998046875,1147.7099609375,1155.7900390625,5842550000,1178.7728620256696,1166.4655620465423,1174.615223355026,-8.1496613084837,39.88139278504794,1,1,0.013739523915341278,0.013739523915341278
2010-05-12 00:00:00-04:00,1155.4300537109375,1172.8699951171875,1155.4300537109375,1171.6700439453125,5225460000,1176.1300048828125,1167.26625156943,1174.3970619172694,-7.130810347839315,42.910796496936555,0,0,-0.012145144968583543,-0.0
2010-05-13 00:00:00-04:00,1170.0400390625,1173.5699462890625,1156.1400146484375,1157.43994140625,4870640000,1171.855712890625,1165.7545115443254,1173.1409789164532,-7.386467372127754,38.776349397800004,0,0,-0.018800014512092122,-0.0
2010-05-14 00:00:00-04:00,1157.18994140625,1157.18994140625,1126.1400146484375,1135.6800537109375,6126400000,1166.4007132393974,1161.1276718776503,1170.3660955678965,-9.238423690246236,36.512321498560524,1,1,0.0011093685155389998,0.0011093685155389998
2010-05-17 00:00:00-04:00,1136.52001953125,1141.8800048828125,1114.9599609375,1136.93994140625,5922920000,1163.0599975585938,1157.406482574358,1167.8900841485154,-10.48360157415732,40.86630196081049,0,0,-0.014195906037184347,-0.0
2010-05-18 00:00:00-04:00,1138.780029296875,1148.6600341796875,1117.199951171875,1120.800048828125,6170840000,1158.0200020926338,1151.7747235364761,1164.4019333840422,-12.627209847566064,36.662641033675484,0,0,-0.005130263873571406,-0.0
2010-05-19 00:00:00-04:00,1119.5699462890625,1124.27001953125,1100.6600341796875,1115.050048828125,6765800000,1151.4678606305804,1146.1247735813452,1160.746238231752,-14.621464650406779,32.0031325889842,0,0,-0.03897590341661106,-0.0
2010-05-20 00:00:00-04:00,1107.3399658203125,1107.3399658203125,1071.5799560546875,1071.5899658203125,8328570000,1143.2464338030134,1134.6578800796478,1154.1420699049786,-19.48418982533076,29.31492376414819,1,1,0.015024380686144978,0.015024380686144978
2010-05-21 00:00:00-04:00,1067.260009765625,1090.1600341796875,1055.9000244140625,1087.68994140625,5452130000,1135.0628574916295,1127.4320433606636,1149.219690016184,-21.787646655520348,29.44929709334457,0,0,-0.012908014000787449,-0.0
2010-05-24 00:00:00-04:00,1084.780029296875,1089.949951171875,1072.699951171875,1073.6500244140625,5224040000,1127.923575265067,1119.157886599648,1143.6219370086194,-24.46405040897139,31.079376083188905,1,1,0.00035393738571354305,0.00035393738571354305
2010-05-25 00:00:00-04:00,1067.4200439453125,1074.75,1040.780029296875,1074.030029296875,7329580000,1121.3635777064733,1112.2151393222982,1138.4669808818237,-26.251841559525474,32.116970495911886,0,0,-0.0056609945338124135,-0.0
2010-05-26 00:00:00-04:00,1075.510009765625,1090.75,1065.5899658203125,1067.949951171875,4521050000,1117.0635724748884,1105.4051103760792,1133.2434971996054,-27.838386823526207,36.63051110285765,1,1,0.032876173067238,0.032876173067238
2010-05-27 00:00:00-04:00,1074.27001953125,1103.52001953125,1074.27001953125,1103.06005859375,5698460000,1116.5050048828125,1105.0443331787978,1131.0076869325048,-25.963353753706997,48.39082417353306,0,0,-0.01237468831159061,-0.0
2010-05-28 00:00:00-04:00,1102.5899658203125,1102.5899658203125,1084.780029296875,1089.4100341796875,4871210000,1111.4821515764509,1102.639056409704,1127.9263793211849,-25.287322911480942,33.078261216955426,0,0,-0.01716532127985071,-0.0
2010-06-01 00:00:00-04:00,1087.300048828125,1094.77001953125,1069.8900146484375,1070.7099609375,5271480000,1105.4050031389509,1097.7268878755187,1123.6881261075785,-25.961238232059713,30.884321202733005,1,1,0.025842707133391096,0.025842707133391096
2010-06-02 00:00:00-04:00,1073.010009765625,1098.56005859375,1072.030029296875,1098.3800048828125,5026360000,1100.1700003487724,1097.8273674151023,1121.8134504612995,-23.98608304619711,34.36179434391592,1,1,0.004051376711240895,0.004051376711240895
2010-06-03 00:00:00-04:00,1098.8199462890625,1105.6700439453125,1091.81005859375,1102.8299560546875,4995970000,1096.269287109375,1098.596996436577,1120.4072656904393,-21.810269253862316,37.84012398933848,0,0,-0.034411425771964765,-0.0
2010-06-04 00:00:00-04:00,1098.4300537109375,1098.4300537109375,1060.5,1064.8800048828125,6180580000,1091.2121407645088,1093.4097669667672,1116.2941352602447,-22.884368293477564,35.2953286325224,0,0,-0.01353207320412908,-0.0
2010-06-07 00:00:00-04:00,1065.8399658203125,1071.3599853515625,1049.8599853515625,1050.469970703125,5467560000,1085.0357142857142,1086.8036444646684,1111.4182712189765,-24.61462675430812,32.97098662030474,1,1,0.010976067492112662,0.010976067492112662
2010-06-08 00:00:00-04:00,1050.81005859375,1063.1500244140625,1042.1700439453125,1062.0,6192750000,1080.8357107979912,1082.9876991624117,1107.7576585360894,-24.769959373677693,38.206036519197845,0,0,-0.005941674758709992,-0.0
2010-06-09 00:00:00-04:00,1062.75,1077.739990234375,1052.25,1055.68994140625,5983200000,1076.595703125,1078.7880441230022,1103.9007906005459,-25.112746477543624,38.12039134369021,1,1,0.029506792849203878,0.029506792849203878
2010-06-10 00:00:00-04:00,1058.77001953125,1087.8499755859375,1058.77001953125,1086.8399658203125,5144780000,1077.6849888392858,1080.0268013072039,1102.6370258020102,-22.61022449480629,53.21011713145118,1,1,0.004379678623643857,0.004379678623643857
2010-06-11 00:00:00-04:00,1082.6500244140625,1092.25,1077.1199951171875,1091.5999755859375,4059280000,1077.9642769949776,1081.8072896577783,1101.8194665267456,-20.012176868967344,50.864323989139486,0,0,-0.0018046635646612463,-0.0
2010-06-14 00:00:00-04:00,1095.0,1105.9100341796875,1089.030029296875,1089.6300048828125,4425830000,1079.105704171317,1083.0107843077835,1100.9165434420097,-17.905759134226173,53.731541542717125,1,1,0.023494191121040897,0.023494191121040897
2010-06-15 00:00:00-04:00,1091.2099609375,1115.5899658203125,1091.2099609375,1115.22998046875,4644490000,1082.0485578264509,1087.967583717163,1101.976798036583,-14.009214319419925,58.606980449600044,0,0,-0.0005559347650669899,-0.0
2010-06-16 00:00:00-04:00,1114.02001953125,1118.739990234375,1107.1300048828125,1114.6099853515625,5002600000,1085.3814174107142,1092.06641473784,1102.9125896895446,-10.846174951704597,59.97519764377616,1,1,0.0012830081640498037,0.0012830081640498037
2010-06-17 00:00:00-04:00,1115.97998046875,1117.719970703125,1105.8699951171875,1116.0400390625,4557760000,1086.308558872768,1095.7546646339415,1103.8849933468005,-8.130328712858955,53.24175020121461,1,1,0.0013171307943036226,0.0013171307943036226
2010-06-18 00:00:00-04:00,1116.1600341796875,1121.010009765625,1113.9300537109375,1117.510009765625,4555360000,1088.3156999860491,1099.1016408080466,1104.8942538222689,-5.792613014222297,57.47259717671226,0,0,-0.003856841152281021,-0.0
2010-06-21 00:00:00-04:00,1122.7900390625,1131.22998046875,1108.239990234375,1113.199951171875,4514360000,1091.3506992885045,1101.2706116332508,1105.5094906629804,-4.23887902972956,62.23577698755183,0,0,-0.016070691127224812,-0.0
2010-06-22 00:00:00-04:00,1113.9000244140625,1118.5,1094.1800537109375,1095.31005859375,4514380000,1091.1314174107142,1100.3536034733277,1104.7539771763709,-4.400373703043215,49.06318378196757,0,0,-0.0029854738442266493,-0.0
2010-06-23 00:00:00-04:00,1095.5699462890625,1099.6400146484375,1085.31005859375,1092.0400390625,4526150000,1090.3607090541295,1099.0745935639695,1103.8122039827508,-4.737610418781287,46.683496011160194,0,0,-0.01680350261882635,-0.0
2010-06-24 00:00:00-04:00,1090.9300537109375,1090.9300537109375,1071.5999755859375,1073.68994140625,4814830000,1090.989990234375,1095.169262462782,1101.5809252733804,-6.4116628105985,53.07888613867723,1,1,0.002859362131449217,0.002859362131449217
2010-06-25 00:00:00-04:00,1075.0999755859375,1083.56005859375,1067.8900146484375,1076.760009765625,5128840000,1092.8678501674108,1092.3370697401424,1099.7423389394726,-7.405269199330178,59.97874221366392,0,0,-0.00203393834902843,-0.0
2010-06-28 00:00:00-04:00,1077.5,1082.5999755859375,1071.449951171875,1074.5699462890625,3896410000,1093.7657034737724,1089.603666132284,1097.8777172616644,-8.274051129380496,55.13519066526634,0,0,-0.03101701864061035,-0.0
2010-06-29 00:00:00-04:00,1071.0999755859375,1071.0999755859375,1035.1800537109375,1041.239990234375,6136700000,1092.7335641043526,1082.1631006095288,1093.682330074458,-11.51922946492914,45.164334361682656,0,0,-0.0101129704925228,-0.0
2010-06-30 00:00:00-04:00,1040.56005859375,1048.0799560546875,1028.3299560546875,1030.7099609375,5067080000,1088.7242780412946,1074.2472329676782,1089.017710138387,-14.770477170708773,28.208737224527013,0,0,-0.0032404516759250157,-0.0
2010-07-01 00:00:00-04:00,1031.0999755859375,1033.5799560546875,1010.9099731445312,1027.3699951171875,6435770000,1084.1364222935267,1067.0353502214489,1084.4512127294092,-17.415862507960355,24.78608723653845,0,0,-0.004662369010297374,-0.0
2010-07-02 00:00:00-04:00,1027.6500244140625,1032.949951171875,1015.9299926757812,1022.5800170898438,3968500000,1079.3471374511719,1060.196068201202,1079.8681612005525,-19.672092999350525,24.249203599565874,1,1,0.00535903441522545,0.00535903441522545
2010-07-06 00:00:00-04:00,1028.0899658203125,1042.5,1018.3499755859375,1028.06005859375,4691240000,1073.1207144601005,1055.2520667231324,1076.0305239704192,-20.778457247286724,10.402575150133913,1,1,0.03133081639370272,0.03133081639370272
2010-07-07 00:00:00-04:00,1028.5400390625,1060.8900146484375,1028.5400390625,1060.27001953125,4931220000,1069.2392883300781,1056.0240594628428,1074.8630791971473,-18.83901973430443,30.820307114297535,1,1,0.00941267817151159,0.00941267817151159
2010-07-08 00:00:00-04:00,1062.9200439453125,1071.25,1058.239990234375,1070.25,4548460000,1065.9685712541852,1058.2126656993285,1074.5213696269882,-16.308703927659735,34.758000879302344,1,1,0.007203887818266752,0.007203887818266752
